location,date,n.weather,d.weather,growth_stage,plot_id,rep.block,treatment,row,sample,n.absent,n.partial,n.predated,d.absent,d.partial,d.predated,to.predated
NE,6/18/2021,25,29,V5,705,3,8,11,2803,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,706,3,2,6,2804,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,706,3,2,6,2805,0,0,0,0,1,1,1
NE,6/18/2021,25,29,V5,706,3,2,6,2806,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,706,3,2,11,2807,0,1,1,0,1,na,1
NE,6/18/2021,25,29,V5,706,3,2,11,2808,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,706,3,2,11,2809,0,0,0,1,1,1,1
NE,6/18/2021,25,29,V5,601,4,1,6,2810,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,601,4,1,6,2811,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,601,4,1,6,2812,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,601,4,1,11,2813,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,601,4,1,11,2814,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,601,4,1,11,2815,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,602,4,8,6,2816,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,602,4,8,6,2817,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,602,4,8,6,2818,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,602,4,8,11,2819,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,602,4,8,11,2820,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,602,4,8,11,2821,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,603,4,2,6,2822,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,603,4,2,6,2823,0,0,0,1,1,1,1
NE,6/18/2021,25,29,V5,603,4,2,6,2824,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,603,4,2,11,2825,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,603,4,2,11,2826,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,603,4,2,11,2827,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,604,4,3,6,2828,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,604,4,3,6,2829,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,604,4,3,6,2830,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,604,4,3,11,2831,0,0,0,1,1,1,1
NE,6/18/2021,25,29,V5,604,4,3,11,2832,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,604,4,3,11,2833,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,605,4,6,6,2834,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,605,4,6,6,2835,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,605,4,6,6,2836,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,605,4,6,11,2837,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,605,4,6,11,2838,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,605,4,6,11,2839,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,606,4,7,6,2840,0,0,0,0,0,0,0
NE,6/18/2021,25,29,V5,606,4,7,6,2841,0,0,0,0,1,1,1
NE,6/18/2021,25,29,V5,606,4,7,6,2842,0,1,1,0,1,na,1
NE,6/18/2021,25,29,V5,606,4,7,11,2843,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,606,4,7,11,2844,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,606,4,7,11,2845,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,501,5,8,6,2846,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,501,5,8,6,2847,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,501,5,8,6,2848,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,501,5,8,11,2849,0,0,0,1,1,1,1
NE,6/18/2021,25,29,V5,501,5,8,11,2850,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,501,5,8,11,2851,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,502,5,6,6,2852,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,502,5,6,6,2853,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,502,5,6,6,2854,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,502,5,6,11,2855,0,0,0,0,0,0,0
NE,6/18/2021,25,29,V5,502,5,6,11,2856,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,502,5,6,11,2857,0,0,0,1,1,1,1
NE,6/18/2021,25,29,V5,503,5,7,6,2858,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,503,5,7,6,2859,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,503,5,7,6,2860,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,503,5,7,11,2861,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,503,5,7,11,2862,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,503,5,7,11,2863,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,504,5,1,6,2864,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,504,5,1,6,2865,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,504,5,1,6,2866,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,504,5,1,11,2867,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,504,5,1,11,2868,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,504,5,1,11,2869,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,505,5,2,6,2870,0,0,0,0,0,0,0
NE,6/18/2021,25,29,V5,505,5,2,6,2871,0,1,1,0,1,na,1
NE,6/18/2021,25,29,V5,505,5,2,6,2872,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,505,5,2,11,2873,0,0,0,0,0,0,0
NE,6/18/2021,25,29,V5,505,5,2,11,2874,0,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,505,5,2,11,2875,0,0,0,1,1,1,1
NE,6/18/2021,25,29,V5,506,5,3,6,2876,0,1,1,0,1,na,1
NE,6/18/2021,25,29,V5,506,5,3,6,2877,0,0,0,0,1,1,1
NE,6/18/2021,25,29,V5,506,5,3,6,2878,1,1,1,1,1,na,1
NE,6/18/2021,25,29,V5,506,5,3,11,2879,0,1,1,0,1,na,1
NE,6/18/2021,25,29,V5,506,5,3,11,2880,0,0,0,1,1,1,1
NE,6/18/2021,25,29,V5,506,5,3,11,2881,0,0,0,1,1,1,1
NE,7/29/2021,24,30,R3,901,1,3,6,2882,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,901,1,3,6,2883,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,901,1,3,6,2884,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,901,1,3,11,2885,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,901,1,3,11,2886,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,901,1,3,11,2887,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,902,1,6,6,2888,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,902,1,6,6,2889,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,902,1,6,6,2890,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,902,1,6,11,2891,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,902,1,6,11,2892,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,902,1,6,11,2893,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,903,1,7,6,2894,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,903,1,7,6,2895,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,903,1,7,6,2896,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,903,1,7,11,2897,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,903,1,7,11,2898,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,903,1,7,11,2899,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,904,1,8,6,2900,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,904,1,8,6,2901,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,904,1,8,6,2902,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,904,1,8,11,2903,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,904,1,8,11,2904,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,904,1,8,11,2905,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,905,1,1,6,2906,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,905,1,1,6,2907,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,905,1,1,6,2908,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,905,1,1,11,2909,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,905,1,1,11,2910,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,905,1,1,11,2911,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,906,1,2,6,2912,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,906,1,2,6,2913,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,906,1,2,6,2914,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,906,1,2,11,2915,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,906,1,2,11,2916,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,906,1,2,11,2917,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,801,2,7,6,2918,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,801,2,7,6,2919,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,801,2,7,6,2920,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,801,2,7,11,2921,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,801,2,7,11,2922,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,801,2,7,11,2923,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,802,2,6,6,2924,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,802,2,6,6,2925,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,802,2,6,6,2926,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,802,2,6,11,2927,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,802,2,6,11,2928,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,802,2,6,11,2929,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,803,2,2,6,2930,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,803,2,2,6,2931,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,803,2,2,6,2932,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,803,2,2,11,2933,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,803,2,2,11,2934,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,803,2,2,11,2935,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,804,2,3,6,2936,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,804,2,3,6,2937,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,804,2,3,6,2938,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,804,2,3,11,2939,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,804,2,3,11,2940,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,804,2,3,11,2941,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,805,2,1,6,2942,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,805,2,1,6,2943,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,805,2,1,6,2944,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,805,2,1,11,2945,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,805,2,1,11,2946,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,805,2,1,11,2947,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,806,2,8,6,2948,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,806,2,8,6,2949,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,806,2,8,6,2950,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,806,2,8,11,2951,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,806,2,8,11,2952,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,806,2,8,11,2953,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,701,3,3,6,2954,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,701,3,3,6,2955,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,701,3,3,6,2956,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,701,3,3,11,2957,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,701,3,3,11,2958,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,701,3,3,11,2959,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,702,3,1,6,2960,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,702,3,1,6,2961,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,702,3,1,6,2962,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,702,3,1,11,2963,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,702,3,1,11,2964,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,702,3,1,11,2965,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,703,3,6,6,2966,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,703,3,6,6,2967,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,703,3,6,6,2968,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,703,3,6,11,2969,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,703,3,6,11,2970,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,703,3,6,11,2971,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,704,3,7,6,2972,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,704,3,7,6,2973,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,704,3,7,6,2974,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,704,3,7,11,2975,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,704,3,7,11,2976,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,704,3,7,11,2977,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,705,3,8,6,2978,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,705,3,8,6,2979,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,705,3,8,6,2980,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,705,3,8,11,2981,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,705,3,8,11,2982,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,705,3,8,11,2983,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,706,3,2,6,2984,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,706,3,2,6,2985,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,706,3,2,6,2986,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,706,3,2,11,2987,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,706,3,2,11,2988,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,706,3,2,11,2989,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,601,4,1,6,2990,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,601,4,1,6,2991,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,601,4,1,6,2992,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,601,4,1,11,2993,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,601,4,1,11,2994,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,601,4,1,11,2995,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,602,4,8,6,2996,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,602,4,8,6,2997,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,602,4,8,6,2998,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,602,4,8,11,2999,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,602,4,8,11,3000,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,602,4,8,11,3001,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,603,4,2,6,3002,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,603,4,2,6,3003,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,603,4,2,6,3004,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,603,4,2,11,3005,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,603,4,2,11,3006,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,603,4,2,11,3007,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,604,4,3,6,3008,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,604,4,3,6,3009,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,604,4,3,6,3010,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,604,4,3,11,3011,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,604,4,3,11,3012,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,604,4,3,11,3013,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,605,4,6,6,3014,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,605,4,6,6,3015,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,605,4,6,6,3016,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,605,4,6,11,3017,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,605,4,6,11,3018,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,605,4,6,11,3019,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,606,4,7,6,3020,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,606,4,7,6,3021,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,606,4,7,6,3022,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,606,4,7,11,3023,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,606,4,7,11,3024,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,606,4,7,11,3025,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,501,5,8,6,3026,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,501,5,8,6,3027,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,501,5,8,6,3028,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,501,5,8,11,3029,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,501,5,8,11,3030,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,501,5,8,11,3031,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,502,5,6,6,3032,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,502,5,6,6,3033,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,502,5,6,6,3034,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,502,5,6,11,3035,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,502,5,6,11,3036,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,502,5,6,11,3037,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,503,5,7,6,3038,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,503,5,7,6,3039,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,503,5,7,6,3040,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,503,5,7,11,3041,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,503,5,7,11,3042,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,503,5,7,11,3043,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,504,5,1,6,3044,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,504,5,1,6,3045,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,504,5,1,6,3046,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,504,5,1,11,3047,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,504,5,1,11,3048,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,504,5,1,11,3049,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,505,5,2,6,3050,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,505,5,2,6,3051,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,505,5,2,6,3052,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,505,5,2,11,3053,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,505,5,2,11,3054,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,505,5,2,11,3055,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,506,5,3,6,3056,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,506,5,3,6,3057,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,506,5,3,6,3058,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,506,5,3,11,3059,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,506,5,3,11,3060,1,1,1,1,1,na,1
NE,7/29/2021,24,30,R3,506,5,3,11,3061,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,106,1,1,6,3062,0,0,0,0,0,0,0
NY,6/18/2021,18,22,V3,106,1,1,6,3063,0,0,0,0,0,0,0
NY,6/18/2021,18,22,V3,106,1,1,6,3064,0,0,0,0,0,0,0
NY,6/18/2021,18,22,V3,106,1,1,11,3065,0,0,0,0,0,0,0
NY,6/18/2021,18,22,V3,106,1,1,11,3066,0,0,0,0,0,0,0
NY,6/18/2021,18,22,V3,106,1,1,11,3067,0,0,0,0,1,1,1
NY,6/18/2021,18,22,V3,105,1,3,6,3068,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,105,1,3,6,3069,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,105,1,3,6,3070,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,105,1,3,11,3071,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,105,1,3,11,3072,0,0,0,1,1,1,1
NY,6/18/2021,18,22,V3,105,1,3,11,3073,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,104,1,4,6,3074,1,0,1,1,1,na,1
NY,6/18/2021,18,22,V3,104,1,4,6,3075,1,0,1,1,1,na,1
NY,6/18/2021,18,22,V3,104,1,4,6,3076,1,0,1,1,1,na,1
NY,6/18/2021,18,22,V3,104,1,4,11,3077,1,0,1,1,1,na,1
NY,6/18/2021,18,22,V3,104,1,4,11,3078,1,0,1,1,1,na,1
NY,6/18/2021,18,22,V3,104,1,4,11,3079,0,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,103,1,2,6,3080,0,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,103,1,2,6,3081,0,1,1,0,1,na,1
NY,6/18/2021,18,22,V3,103,1,2,6,3082,1,0,1,0,1,na,1
NY,6/18/2021,18,22,V3,103,1,2,11,3083,0,0,0,1,1,1,1
NY,6/18/2021,18,22,V3,103,1,2,11,3084,1,0,1,1,1,na,1
NY,6/18/2021,18,22,V3,103,1,2,11,3085,1,0,1,1,1,na,1
NY,6/18/2021,18,22,V3,203,2,1,6,3086,0,0,0,0,0,0,0
NY,6/18/2021,18,22,V3,203,2,1,6,3087,0,0,0,0,0,0,0
NY,6/18/2021,18,22,V3,203,2,1,6,3088,0,0,0,0,0,0,0
NY,6/18/2021,18,22,V3,203,2,1,11,3089,0,0,0,0,0,0,0
NY,6/18/2021,18,22,V3,203,2,1,11,3090,0,0,0,0,0,0,0
NY,6/18/2021,18,22,V3,203,2,1,11,3091,0,0,0,0,0,0,0
NY,6/18/2021,18,22,V3,204,2,4,6,3092,1,1,1,0,1,na,1
NY,6/18/2021,18,22,V3,204,2,4,6,3093,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,204,2,4,6,3094,0,0,0,1,1,1,1
NY,6/18/2021,18,22,V3,204,2,4,11,3095,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,204,2,4,11,3096,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,204,2,4,11,3097,1,1,1,0,0,na,1
NY,6/18/2021,18,22,V3,205,2,3,6,3098,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,205,2,3,6,3099,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,205,2,3,6,3100,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,205,2,3,11,3101,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,205,2,3,11,3102,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,205,2,3,11,3103,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,206,2,2,6,3104,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,206,2,2,6,3105,0,0,0,0,0,0,0
NY,6/18/2021,18,22,V3,206,2,2,6,3106,0,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,206,2,2,11,3107,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,206,2,2,11,3108,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,206,2,2,11,3109,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,306,3,4,6,3110,1,1,1,0,1,na,1
NY,6/18/2021,18,22,V3,306,3,4,6,3111,0,0,0,0,0,0,0
NY,6/18/2021,18,22,V3,306,3,4,6,3112,1,0,1,1,1,na,1
NY,6/18/2021,18,22,V3,306,3,4,11,3113,1,1,1,0,1,na,1
NY,6/18/2021,18,22,V3,306,3,4,11,3114,0,0,0,1,1,1,1
NY,6/18/2021,18,22,V3,306,3,4,11,3115,0,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,305,3,2,6,3116,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,305,3,2,6,3117,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,305,3,2,6,3118,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,305,3,2,11,3119,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,305,3,2,11,3120,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,305,3,2,11,3121,0,0,0,1,1,1,1
NY,6/18/2021,18,22,V3,304,3,3,6,3122,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,304,3,3,6,3123,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,304,3,3,6,3124,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,304,3,3,11,3125,0,0,0,1,1,1,1
NY,6/18/2021,18,22,V3,304,3,3,11,3126,1,1,1,1,1,na,1
NY,6/18/2021,18,22,V3,304,3,3,11,3127,0,0,0,0,0,0,0
NY,6/18/2021,18,22,V3,303,3,1,6,3128,0,0,0,0,1,1,1
NY,6/18/2021,18,22,V3,303,3,1,6,3129,0,0,0,0,0,0,0
NY,6/18/2021,18,22,V3,303,3,1,6,3130,0,0,0,0,1,1,1
NY,6/18/2021,18,22,V3,303,3,1,11,3131,0,1,1,0,0,na,1
NY,6/18/2021,18,22,V3,303,3,1,11,3132,0,0,0,0,0,0,0
NY,6/18/2021,18,22,V3,303,3,1,11,3133,0,0,0,0,1,1,1
