location,date,am.weather,pm.weather,growth_stage,plotid,block,treatmetn,row,sample,am.absent,am.partial,am.predators,pm.absent,pm.partial,pm.predators
NY,7/7/2023,22,,V5,404,4,1,10,91,1,na,na,na,na,na
NY,7/7/2023,22,,V5,404,4,1,10,92,0,0,na,0,0,na
NY,7/7/2023,22,,V5,404,4,1,10,93,0,1,beetle,1,1,na
NY,7/7/2023,22,,V5,404,4,1,15,94,0,0,na,1,na,na
NY,7/7/2023,22,,V5,404,4,1,15,95,0,0,na,0,1,na
NY,7/7/2023,22,,V5,404,4,1,15,96,0,0,na,1,0,na
NE,8/15/2023,16,25,R3,904,1,2,6,1,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,904,1,2,6,2,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,904,1,2,6,3,0,0,na,1,na,na
NE,8/15/2023,16,25,R3,904,1,2,11,4,0,0,na,na,1,na
NE,8/15/2023,16,25,R3,904,1,2,11,5,0,0,na,0,0,na
NE,8/15/2023,16,25,R3,904,1,2,11,6,0,0,na,1,na,na
NE,8/15/2023,16,25,R3,905,1,1,6,1,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,905,1,1,6,2,0,0,na,1,na,na
NE,8/15/2023,16,25,R3,905,1,1,6,3,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,905,1,1,11,4,0,0,na,0,1,na
NE,8/15/2023,16,25,R3,905,1,1,11,5,0,0,na,0,0,na
NE,8/15/2023,16,25,R3,905,1,1,11,6,0,0,na,1,na,na
NE,8/15/2023,16,25,R3,906,1,3,6,1,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,906,1,3,6,2,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,906,1,3,6,3,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,906,1,3,11,4,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,906,1,3,11,5,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,906,1,3,11,6,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,801,2,1,6,1,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,801,2,1,6,2,0,0,ants,na,na,na
NE,8/15/2023,16,25,R3,801,2,1,6,3,0,0,na,0,0,na
NE,8/15/2023,16,25,R3,801,2,1,11,4,0,0,na,1,na,na
NE,8/15/2023,16,25,R3,801,2,1,11,5,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,801,2,1,11,6,0,0,na,0,0,na
NE,8/15/2023,16,25,R3,802,2,3,6,1,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,802,2,3,6,2,0,0,na,0,0,na
NE,8/15/2023,16,25,R3,802,2,3,6,3,0,0,na,0,0,cricket
NE,8/15/2023,16,25,R3,802,2,3,11,4,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,802,2,3,11,5,0,0,na,1,na,na
NE,8/15/2023,16,25,R3,802,2,3,11,6,0,0,na,0,0,na
NE,8/15/2023,16,25,R3,804,2,2,6,1,0,0,ants,na,na,na
NE,8/15/2023,16,25,R3,804,2,2,6,2,0,0,ants,na,na,na
NE,8/15/2023,16,25,R3,804,2,2,6,3,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,804,2,2,11,4,0,0,na,1,na,na
NE,8/15/2023,16,25,R3,804,2,2,11,5,0,1,na,na,na,na
NE,8/15/2023,16,25,R3,804,2,2,11,6,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,701,3,3,6,1,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,701,3,3,6,2,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,701,3,3,6,3,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,701,3,3,11,4,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,701,3,3,11,5,0,1,na,na,na,na
NE,8/15/2023,16,25,R3,701,3,3,11,6,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,702,3,2,6,1,0,0,na,1,na,na
NE,8/15/2023,16,25,R3,702,3,2,6,2,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,702,3,2,6,3,0,0,na,1,na,na
NE,8/15/2023,16,25,R3,702,3,2,11,4,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,702,3,2,11,5,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,702,3,2,11,6,0,1,na,na,na,na
NE,8/15/2023,16,25,R3,705,3,1,6,1,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,705,3,1,6,2,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,705,3,1,6,3,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,705,3,1,11,4,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,705,3,1,11,5,0,1,na,na,na,na
NE,8/15/2023,16,25,R3,705,3,1,11,6,0,0,na,1,na,na
NE,8/15/2023,16,25,R3,604,4,1,6,1,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,604,4,1,6,2,0,1,na,na,na,na
NE,8/15/2023,16,25,R3,604,4,1,6,3,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,604,4,1,11,4,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,604,4,1,11,5,0,0,na,1,na,na
NE,8/15/2023,16,25,R3,604,4,1,11,6,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,605,4,3,6,1,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,605,4,3,6,2,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,605,4,3,6,3,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,605,4,3,11,4,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,605,4,3,11,5,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,605,4,3,11,6,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,606,4,2,6,1,0,0,ants,na,na,na
NE,8/15/2023,16,25,R3,606,4,2,6,2,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,606,4,2,6,3,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,606,4,2,11,4,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,606,4,2,11,5,0,1,na,na,na,na
NE,8/15/2023,16,25,R3,606,4,2,11,6,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,502,5,1,6,1,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,502,5,1,6,2,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,502,5,1,6,3,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,502,5,1,11,4,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,502,5,1,11,5,0,0,na,1,na,na
NE,8/15/2023,16,25,R3,502,5,1,11,6,0,0,na,1,na,na
NE,8/15/2023,16,25,R3,503,5,3,6,1,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,503,5,3,6,2,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,503,5,3,6,3,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,503,5,3,11,4,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,503,5,3,11,5,0,1,na,na,na,na
NE,8/15/2023,16,25,R3,503,5,3,11,6,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,505,5,2,6,1,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,505,5,2,6,2,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,505,5,2,6,3,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,505,5,2,11,4,1,na,na,na,na,na
NE,8/15/2023,16,25,R3,505,5,2,11,5,0,0,na,1,na,na
NE,8/15/2023,16,25,R3,505,5,2,11,6,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,101,1,2,6,1,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,101,1,2,6,2,0,1,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,101,1,2,6,3,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,101,1,2,11,1,0,1,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,101,1,2,11,2,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,101,1,2,11,3,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,102,1,4,6,1,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,102,1,4,6,2,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,102,1,4,6,3,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,102,1,4,11,1,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,102,1,4,11,2,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,102,1,4,11,3,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,103,1,3,6,1,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,103,1,3,6,2,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,103,1,3,6,3,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,103,1,3,11,1,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,103,1,3,11,2,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,103,1,3,11,3,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,104,1,1,6,1,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,104,1,1,6,2,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,104,1,1,6,3,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,104,1,1,11,1,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,104,1,1,11,2,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,104,1,1,11,3,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,201,2,2,6,1,0,1,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,201,2,2,6,2,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,201,2,2,6,3,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,201,2,2,11,1,0,1,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,201,2,2,11,2,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,201,2,2,11,3,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,202,2,4,6,1,0,1,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,202,2,4,6,2,0,0,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,202,2,4,6,3,0,1,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,202,2,4,11,1,0,0,na,0,0,ants
FL,4/20/2023,17.2,23,V3,202,2,4,11,2,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,202,2,4,11,3,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,203,2,3,6,1,0,0,na,na,na,ants
FL,4/20/2023,17.2,23,V3,203,2,3,6,2,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,203,2,3,6,3,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,203,2,3,11,1,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,203,2,3,11,2,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,203,2,3,11,3,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,204,2,1,6,1,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,204,2,1,6,2,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,204,2,1,6,3,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,204,2,1,11,1,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,204,2,1,11,2,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,204,2,1,11,3,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,301,3,2,6,1,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,301,3,2,6,2,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,301,3,2,6,3,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,301,3,2,11,1,0,0,na,0,1,ants
FL,4/20/2023,17.2,23,V3,301,3,2,11,2,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,301,3,2,11,3,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,302,3,4,6,1,0,0,Ants,1,na,ants
FL,4/20/2023,17.2,23,V3,302,3,4,6,2,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,302,3,4,6,3,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,302,3,4,11,1,0,0,na,1,na,ants
FL,4/20/2023,17.2,23,V3,302,3,4,11,2,0,0,na,1,na,na
FL,4/20/2023,17.2,23,V3,302,3,4,11,3,1,na,na,1,na,na
FL,4/20/2023,17.2,23,V3,303,3,3,6,1,0,0,na,1,na,-
FL,4/20/2023,17.2,23,V3,303,3,3,6,2,0,0,Ants,1,na,na
FL,4/20/2023,17.2,23,V3,303,3,3,6,3,0,0,Ants,1,na,na
FL,4/20/2023,17.2,23,V3,303,3,3,11,1,0,0,na,1,na,-
FL,4/20/2023,17.2,23,V3,303,3,3,11,2,0,1,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,303,3,3,11,3,0,0,na,na,na,na
FL,4/20/2023,17.2,23,V3,304,3,1,6,1,1,na,Ants,na,na,-
FL,4/20/2023,17.2,23,V3,304,3,1,6,2,0,0,Ants,1,na,na
FL,4/20/2023,17.2,23,V3,304,3,1,6,3,1,na,na,1,na,na
FL,4/20/2023,17.2,23,V3,304,3,1,11,1,1,na,na,na,na,-
FL,4/20/2023,17.2,23,V3,304,3,1,11,2,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,304,3,1,11,3,0,0,Ants,,,
FL,4/20/2023,17.2,23,V3,401,4,2,6,1,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,401,4,2,6,2,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,401,4,2,6,3,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,401,4,2,11,1,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,401,4,2,11,2,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,401,4,2,11,3,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,402,4,4,6,1,0,0,Ants,0,0,ants
FL,4/20/2023,17.2,23,V3,402,4,4,6,2,0,0,na,0,0,0
FL,4/20/2023,17.2,23,V3,402,4,4,6,3,0,0,na,0,0,Ants
FL,4/20/2023,17.2,23,V3,402,4,4,11,1,0,0,na,0,0,ants
FL,4/20/2023,17.2,23,V3,402,4,4,11,2,0,0,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,402,4,4,11,3,0,0,Ants,0,1,Ants
FL,4/20/2023,17.2,23,V3,403,4,3,6,1,0,0,Ants,1,na,ants
FL,4/20/2023,17.2,23,V3,403,4,3,6,2,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,403,4,3,6,3,0,1,na,na,na,na
FL,4/20/2023,17.2,23,V3,403,4,3,11,1,1,na,Ants,na,na,ants
FL,4/20/2023,17.2,23,V3,403,4,3,11,2,0,0,na,0,0,ants
FL,4/20/2023,17.2,23,V3,403,4,3,11,3,0,0,Ants,0,0,ants
FL,4/20/2023,17.2,23,V3,404,4,1,6,1,0,0,Ants,1,na,ants
FL,4/20/2023,17.2,23,V3,404,4,1,6,2,0,0,Ants,1,na,na
FL,4/20/2023,17.2,23,V3,404,4,1,6,3,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,404,4,1,11,1,1,na,na,na,na,ants
FL,4/20/2023,17.2,23,V3,404,4,1,11,2,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,404,4,1,11,3,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,501,5,2,6,1,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,501,5,2,6,2,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,501,5,2,6,3,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,501,5,2,11,1,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,501,5,2,11,2,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,501,5,2,11,3,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,502,5,4,6,1,0,0,na,na,na,na
FL,4/20/2023,17.2,23,V3,502,5,4,6,2,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,502,5,4,6,3,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,502,5,4,11,1,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,502,5,4,11,2,0,0,Ants,0,0,ants
FL,4/20/2023,17.2,23,V3,502,5,4,11,3,0,0,na,na,na,na
FL,4/20/2023,17.2,23,V3,503,5,3,6,1,0,0,na,0,1,ants
FL,4/20/2023,17.2,23,V3,503,5,3,6,2,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,503,5,3,6,3,1,na,Ants,0,0,ants
FL,4/20/2023,17.2,23,V3,503,5,3,11,1,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,503,5,3,11,2,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,503,5,3,11,3,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,504,5,1,6,1,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,504,5,1,6,2,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,504,5,1,6,3,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,504,5,1,11,1,1,na,Ants,na,na,na
FL,4/20/2023,17.2,23,V3,504,5,1,11,2,1,na,na,na,na,na
FL,4/20/2023,17.2,23,V3,504,5,1,11,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,101,1,2,6,1,1,na,Snail,na,na,na
FL,4/27/2023,21.5,23.7,V5,101,1,2,6,2,1,na,Snail,na,na,na
FL,4/27/2023,21.5,23.7,V5,101,1,2,6,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,101,1,2,11,1,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,101,1,2,11,2,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,101,1,2,11,3,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,102,1,4,6,1,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,102,1,4,6,2,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,102,1,4,6,3,0,0,na,1,na,na
FL,4/27/2023,21.5,23.7,V5,102,1,4,11,1,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,102,1,4,11,2,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,102,1,4,11,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,103,1,3,6,1,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,103,1,3,6,2,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,103,1,3,6,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,103,1,3,11,1,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,103,1,3,11,2,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,103,1,3,11,3,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,104,1,1,6,1,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,104,1,1,6,2,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,104,1,1,6,3,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,104,1,1,11,1,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,104,1,1,11,2,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,104,1,1,11,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,201,2,2,6,1,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,201,2,2,6,2,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,201,2,2,6,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,201,2,2,11,1,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,201,2,2,11,2,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,201,2,2,11,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,202,2,4,6,1,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,202,2,4,6,2,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,202,2,4,6,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,202,2,4,11,1,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,202,2,4,11,2,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,202,2,4,11,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,203,2,3,6,1,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,203,2,3,6,2,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,203,2,3,6,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,203,2,3,11,1,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,203,2,3,11,2,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,203,2,3,11,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,204,2,1,6,1,1,na,Ants/Snail,na,na,na
FL,4/27/2023,21.5,23.7,V5,204,2,1,6,2,1,na,Snail,na,na,na
FL,4/27/2023,21.5,23.7,V5,204,2,1,6,3,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,204,2,1,11,1,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,204,2,1,11,2,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,204,2,1,11,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,301,3,2,6,1,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,301,3,2,6,2,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,301,3,2,6,3,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,301,3,2,11,1,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,301,3,2,11,2,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,301,3,2,11,3,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,302,3,4,6,1,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,302,3,4,6,2,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,302,3,4,6,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,302,3,4,11,1,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,302,3,4,11,2,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,302,3,4,11,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,303,3,3,6,1,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,303,3,3,6,2,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,303,3,3,6,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,303,3,3,11,1,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,303,3,3,11,2,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,303,3,3,11,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,304,3,1,6,1,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,304,3,1,6,2,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,304,3,1,6,3,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,304,3,1,11,1,1,na,Snail,na,na,na
FL,4/27/2023,21.5,23.7,V5,304,3,1,11,2,1,na,Snail,na,na,na
FL,4/27/2023,21.5,23.7,V5,304,3,1,11,3,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,401,4,2,6,1,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,401,4,2,6,2,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,401,4,2,6,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,401,4,2,11,1,1,na,Ants/Snail,na,na,na
FL,4/27/2023,21.5,23.7,V5,401,4,2,11,2,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,401,4,2,11,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,402,4,4,6,1,1,na,Snail,na,na,na
FL,4/27/2023,21.5,23.7,V5,402,4,4,6,2,1,na,Field Cricket,na,na,na
FL,4/27/2023,21.5,23.7,V5,402,4,4,6,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,402,4,4,11,1,1,na,Snail,na,na,na
FL,4/27/2023,21.5,23.7,V5,402,4,4,11,2,1,na,Snail,na,na,na
FL,4/27/2023,21.5,23.7,V5,402,4,4,11,3,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,403,4,3,6,1,1,na,Spider,na,na,na
FL,4/27/2023,21.5,23.7,V5,403,4,3,6,2,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,403,4,3,6,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,403,4,3,11,1,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,403,4,3,11,2,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,403,4,3,11,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,404,4,1,6,1,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,404,4,1,6,2,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,404,4,1,6,3,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,404,4,1,11,1,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,404,4,1,11,2,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,404,4,1,11,3,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,501,5,2,6,1,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,501,5,2,6,2,1,na,Snail,na,na,na
FL,4/27/2023,21.5,23.7,V5,501,5,2,6,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,501,5,2,11,1,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,501,5,2,11,2,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,501,5,2,11,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,502,5,4,6,1,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,502,5,4,6,2,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,502,5,4,6,3,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,502,5,4,11,1,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,502,5,4,11,2,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,502,5,4,11,3,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,503,5,3,6,1,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,503,5,3,6,2,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,503,5,3,6,3,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,503,5,3,11,1,1,na,na,na,na,na
FL,4/27/2023,21.5,23.7,V5,503,5,3,11,2,1,na,Spider,na,na,na
FL,4/27/2023,21.5,23.7,V5,503,5,3,11,3,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,504,5,1,6,1,1,na,Ants,na,na,na
FL,4/27/2023,21.5,23.7,V5,504,5,1,6,2,1,na,Spider,na,na,na
